WDT,20080815084444.66,S
WDT,20080815084455.914,S
WDT,20080815084506.93,S
WDT,20080815084517.9,S
WDT,20080815084528.836,S
WDT,20080815090418.06,S
WDT,20080815090432.08,S
WDT,20080815090435.56,S
WDT,20080815090500.188,S
WDT,20080815090520.945,S
WDT,20080815090520.95,S
WDT,20080815090554.637,S
WDT,20080815090604.703,S
WDT,20080815090636.54,S
WDT,20080815090637.246,S
WDT,20080815080001.0,S
WDT,20080815081725.805,S
WDT,20080815084017.51,S
WDT,20080815084019.17,S
WDT,20080815084444.652,S
WDT,20080815084455.92,S
WDT,20080815084506.926,S
WDT,20080815084517.887,S
WDT,20080815084528.824,S
WDT,20080815090453.055,S
WDT,20080815090504.203,S
WDT,20080815090550.883,S
WDT,20080815090637.246,S
WDT,20080815094154.164,S
WDT,20080815080001.0,P
WDT,20080815081732.5,P
WDT,20080815084017.51,P
WDT,20080815084019.17,P
WDT,20080815084444.66,P
WDT,20080815084455.914,P
WDT,20080815084506.938,P
WDT,20080815084517.938,P
WDT,20080815084528.914,P
WDT,20080815084539.59,P
WDT,20080815090337.094,P
WDT,20080815090604.54,P
WDT,20080815093600.28,P
WDT,20080816080001.0,S
WDT,20080816101155.875,S
WDT,20080816101208.137,S
WDT,20080816101217.438,S
WDT,20080816101225.668,S
WDT,20080816080001.0,S
WDT,20080816082633.99,S
WDT,20080816082754.02,S
WDT,20080816084725.97,S
WDT,20080816084726.094,S
WDT,20080816080001.0,P
WDT,20080816082435.004,P
WDT,20080816082815.746,P
WDT,20080816085251.027,P
WDT,20080816090106.57,P
WDT,20080817080001.0,S
WDT,20080817100645.527,S
WDT,20080817100650.457,S
WDT,20080817100659.67,S
WDT,20080817100715.938,S
WDT,20080817100738.4,S
WDT,20080817100746.59,S
WDT,20080817100832.26,S
WDT,20080817080001.0,P
WDT,20080817100552.73,P
WDT,20080817100605.137,P
WDT,20080817100608.598,P
WDT,20080817100851.14,P
WDT,20080818000002.51,S
WDT,20080818003042.164,S
WDT,20080818003049.836,S
WDT,20080818003207.266,S
WDT,20080818080001.0,S
WDT,20080818080001.0,S
WDT,20080818080001.0,P
WDT,20080819080001.0,S
WDT,20080819092418.883,S
WDT,20080819094258.297,S
WDT,20080819094321.26,S
WDT,20080819094340.81,S
WDT,20080819094413.4,S
WDT,20080819094436.285,S
WDT,20080819094456.383,S
WDT,20080819094515.86,S
WDT,20080819094517.48,S
WDT,20080819094537.055,S
WDT,20080819080001.0,S
WDT,20080819094128.285,S
WDT,20080819094203.37,S
WDT,20080819094356.69,S
WDT,20080819094356.74,S
WDT,20080819094440.207,S
WDT,20080819080001.0,P
WDT,20080820080001.0,S
WDT,20080820085901.453,S
WDT,20080820085906.65,S
WDT,20080820092050.695,S
WDT,20080820092100.812,S
WDT,20080820092123.555,S
WDT,20080820092132.35,S
WDT,20080820092143.36,S
WDT,20080820092150.477,S
WDT,20080820092206.836,S
WDT,20080820092229.492,S
WDT,20080821000003.7,S
WDT,20080821000004.33,P
WDT,20080821000715.414,P
WDT,20080821001756.832,P
WDT,20080821080001.0,S
WDT,20080821091503.395,S
WDT,20080821091722.95,S
WDT,20080821091811.734,S
WDT,20080821101222.227,S
WDT,20080821080001.0,S
WDT,20080821091614.14,S
WDT,20080821091719.516,S
WDT,20080821091801.76,S
WDT,20080821091805.637,S
WDT,20080821091807.63,S
WDT,20080821091813.47,S
WDT,20080821091815.04,S
WDT,20080821091840.52,S
WDT,20080821091842.582,S
WDT,20080821091913.26,S
WDT,20080821091920.94,S
WDT,20080821091932.85,S
WDT,20080821091938.203,S
WDT,20080821080001.0,P
WDT,20080821080322.777,P
WDT,20080821080727.81,P
WDT,20080821081315.336,P
WDT,20080821083602.51,P
WDT,20080821091301.95,P
WDT,20080821091723.402,P
WDT,20080821091805.332,P
WDT,20080821091809.836,P
WDT,20080821091845.36,P
WDT,20080821091911.42,P
WDT,20080821091933.695,P
WDT,20080821091933.93,P
WDT,20080821091937.99,P
WDT,20080821092007.434,P
WDT,20080821092033.215,P
WDT,20080821100800.23,P
WDT,20080821101134.297,P
WDT,20080821101343.387,P
WDT,20080821101842.312,P
WDT,20080822080001.0,S
WDT,20080822085013.574,S
WDT,20080822080001.0,S
WDT,20080822080001.0,P
WDT,20080822080038.86,P
WDT,20080822080038.965,P
WDT,20080822080048.957,P
WDT,20080822083132.21,P
WDT,20080822094254.816,P
WDT,20080822095626.566,P
WDT,20080822095626.63,P
WDT,20080822095842.277,P
WDT,20080822100448.21,P
WDT,20080822101032.07,P
WDT,20080822101252.78,P
WDT,20080823080001.0,S
WDT,20080823080001.0,S
WDT,20080823080001.0,P
WDT,20080824080001.0,S
WDT,20080825000001.44,S
WDT,20080825000002.02,P
WDT,20080825002915.62,P
WDT,20080825080001.0,S
WDT,20080825081741.85,S
WDT,20080825081743.855,S
WDT,20080825081833.934,S
WDT,20080825081836.793,S
WDT,20080825081918.96,S
WDT,20080825081949.133,S
WDT,20080825082000.51,S
WDT,20080825082019.297,S
WDT,20080825082104.688,S
WDT,20080825093727.7,S
WDT,20080825094059.36,S
WDT,20080825080001.0,S
WDT,20080825081743.684,S
WDT,20080825081811.54,S
WDT,20080825081851.465,S
WDT,20080825081903.715,S
WDT,20080825082047.938,S
WDT,20080825080001.0,P
WDT,20080825081851.176,P
WDT,20080825081929.426,P
WDT,20080825081947.586,P
WDT,20080825082004.977,P
WDT,20080825082014.773,P
WDT,20080825094037.41,P
WDT,20080825094239.383,P
WDT,20080825094553.93,P
WDT,20080825095130.035,P
WDT,20080825100514.35,P
WDT,20080825100519.406,P
WDT,20080826080001.0,S
WDT,20080826082042.938,S
WDT,20080826082118.434,S
WDT,20080826082124.277,S
WDT,20080826082127.895,S
WDT,20080826082127.92,S
WDT,20080826082205.742,S
WDT,20080826080001.0,S
WDT,20080826082144.426,S
WDT,20080826082201.742,S
WDT,20080826080001.0,P
WDT,20080826082124.332,P
WDT,20080827080001.0,S
WDT,20080827080001.0,P
WDT,20080828000006.15,S
WDT,20080828080001.0,S
WDT,20080828080001.0,S
WDT,20080828080001.0,P
WDT,20080829080001.0,S
WDT,20080830000001.03,S
WDT,20080830000001.29,P
WDT,20080830080001.0,S
WDT,20080830083006.406,S
WDT,20080830080001.0,S
WDT,20080830083006.406,S
WDT,20080830080001.0,P
WDT,20080830083006.406,P
WDT,20080831080001.0,S
WDT,20080831080001.0,S
WDT,20080831080001.0,P
WDT,20080901080001.0,S
WDT,20080901080001.0,S
WDT,20080901080001.0,P
WXT,20080731000001.63,S
WXT,20080731000001.55,P
WXT,20080731000005.15,S
WXT,20080731080001.0,S
WXT,20080731093600.188,S
WXT,20080731080001.0,S
WXT,20080731091243.043,S
WXT,20080731080001.0,P
WXT,20080731091243.11,P
WXT,20080801080001.0,S
WXT,20080801081532.332,S
WXT,20080801093600.33,S
WXT,20080801080001.0,S
WXT,20080801093600.293,S
WXT,20080801080001.0,P
WXT,20080801081531.504,P
WXT,20080801081536.98,P
WXT,20080801081543.79,P
WXT,20080801081555.1,P
WXT,20080801091737.6,P
WXT,20080802080001.0,S
WXT,20080802093600.31,S
WXT,20080802080001.0,S
WXT,20080802093143.766,S
WXT,20080802080001.0,P
WXT,20080802082552.8,P
WXT,20080802082558.195,P
WXT,20080802093600.285,P
WXT,20080803080001.0,S
WXT,20080803084355.38,S
WXT,20080803080001.0,S
WXT,20080803084355.285,S
WXT,20080803080001.0,P
WXT,20080803093600.22,P
WXT,20080804080001.0,S
WXT,20080804083011.156,S
WXT,20080804092438.4,S
WXT,20080804100646.176,S
WXT,20080804100653.51,S
WXT,20080804100709.156,S
WXT,20080804100727.496,S
WXT,20080804100727.508,S
WXT,20080804100741.453,S
WXT,20080804100825.01,S
WXT,20080804100907.004,S
WXT,20080804100934.84,S
WXT,20080804100944.586,S
WXT,20080804101015.14,S
WXT,20080804080001.0,S
WXT,20080804083035.996,S
WXT,20080804093600.305,S
WXT,20080804080001.0,P
WXT,20080804083028.85,P
WXT,20080804090355.434,P
WXT,20080804090412.848,P
WXT,20080804090433.895,P
WXT,20080804093600.27,P
WXT,20080804100647.266,P
WXT,20080804100710.867,P
WXT,20080804100712.086,P
WXT,20080804100717.027,P
WXT,20080804100725.26,P
WXT,20080804100744.85,P
WXT,20080804100800.074,P
WXT,20080804100812.785,P
WXT,20080804100816.086,P
WXT,20080805080001.0,S
WXT,20080805090900.5,S
WXT,20080805080001.0,S
WXT,20080805090041.96,S
WXT,20080805090447.34,S
WXT,20080805093600.074,S
WXT,20080805080001.0,P
WXT,20080805090147.953,P
WXT,20080805090149.887,P
WXT,20080805090315.746,P
WXT,20080805090319.336,P
WXT,20080805090320.695,P
WXT,20080805090344.36,P
WXT,20080805090352.754,P
WXT,20080805090356.348,P
WXT,20080805090426.848,P
WXT,20080805090432.33,P
WXT,20080805093600.0,P
WXT,20080805101235.99,P
WXT,20080806080001.0,S
WXT,20080806093600.355,S
WXT,20080806101848.57,S
WXT,20080806080001.0,S
WXT,20080806093600.055,S
WXT,20080806101854.312,S
WXT,20080806101917.96,S
WXT,20080806080001.0,P
WXT,20080806093600.184,P
WXT,20080806101810.953,P
WXT,20080806101814.176,P
WXT,20080806101927.016,P
WXT,20080806101931.695,P
WXT,20080806101948.34,P
WXT,20080806102009.2,P
WXT,20080806102032.4,P
WXT,20080806102048.77,P
WXT,20080806102101.28,P
WXT,20080807080001.0,S
WXT,20080807084908.082,S
WXT,20080807091053.5,S
WXT,20080807095330.47,S
WXT,20080807095345.668,S
WXT,20080807095345.695,S
WXT,20080807095345.727,S
WXT,20080807095651.37,S
WXT,20080807080001.0,S
WXT,20080807085122.402,S
WXT,20080807093600.035,S
WXT,20080807095504.242,S
WXT,20080807095619.83,S
WXT,20080807080001.0,P
WXT,20080807085122.402,P
WXT,20080807093600.074,P
WXT,20080807095408.73,P
WXT,20080807095443.92,P
WXT,20080807095447.652,P
WXT,20080807095454.367,P
WXT,20080807095455.938,P
WXT,20080807095503.03,P
WXT,20080807095504.676,P
WXT,20080807095515.47,P
WXT,20080807095539.254,P
WXT,20080807095541.27,P
WXT,20080807095545.77,P
WXT,20080807095553.98,P
WXT,20080807095602.85,P
WXT,20080807095617.5,P
WXT,20080807095619.004,P
WXT,20080807095628.55,P
WXT,20080807095640.555,P
WXT,20080808080001.0,S
WXT,20080808084138.82,S
WXT,20080808084148.195,S
WXT,20080808084340.805,S
WXT,20080808092309.7,S
WXT,20080808093742.223,S
WXT,20080808080001.0,S
WXT,20080808084232.3,S
WXT,20080808093330.406,S
WXT,20080808080001.0,P
WXT,20080808084152.113,P
WXT,20080808084159.676,P
WXT,20080808084233.58,P
WXT,20080808084254.453,P
WXT,20080808084305.375,P
WXT,20080808084309.277,P
WXT,20080808084337.254,P
WXT,20080808084338.656,P
WXT,20080808084344.734,P
WXT,20080808084737.6,P
WXT,20080808084756.258,P
WXT,20080808093600.113,P
WXT,20080809080001.0,S
WXT,20080809084011.883,S
WXT,20080809084037.49,S
WXT,20080809084335.934,S
WXT,20080809093600.094,S
WXT,20080809095220.945,S
WXT,20080809080001.0,S
WXT,20080809084037.363,S
WXT,20080809084040.81,S
WXT,20080809084048.87,S
WXT,20080809091307.0,S
WXT,20080809095505.93,S
WXT,20080809095505.93,S
WXT,20080809095505.97,S
WXT,20080809080001.0,P
WXT,20080809084050.55,P
WXT,20080809084143.863,P
WXT,20080809084203.996,P
WXT,20080809084224.17,P
WXT,20080809084225.848,P
WXT,20080809084258.094,P
WXT,20080809084305.227,P
WXT,20080809084315.51,P
WXT,20080809091254.406,P
WXT,20080809091257.453,P
WXT,20080809091307.0,P
WXT,20080809094530.63,P
WXT,20080809095447.453,P
WXT,20080809095449.355,P
WXT,20080809095452.76,P
WXT,20080809095454.434,P
WXT,20080809095501.434,P
WXT,20080809095518.44,P
WXT,20080809095520.113,P
WXT,20080810080001.0,S
WXT,20080810085105.566,S
WXT,20080810085128.61,S
WXT,20080810085131.824,S
WXT,20080810085142.793,S
WXT,20080810085155.53,S
WXT,20080810085247.344,S
WXT,20080810085248.867,S
WXT,20080810085419.37,S
WXT,20080810085432.316,S
WXT,20080810085512.31,S
WXT,20080810091537.812,S
WXT,20080810091634.414,S
WXT,20080810091637.105,S
WXT,20080810091639.82,S
WXT,20080810091650.594,S
WXT,20080810091929.754,S
WXT,20080810092008.418,S
WXT,20080810092221.527,S
WXT,20080810093303.0,S
WXT,20080810080001.0,S
WXT,20080810085133.344,S
WXT,20080810085215.223,S
WXT,20080810085343.53,S
WXT,20080810085405.605,S
WXT,20080810085417.277,S
WXT,20080810085531.027,S
WXT,20080810091626.15,S
WXT,20080810091704.812,S
WXT,20080810091735.477,S
WXT,20080810091735.48,S
WXT,20080810091735.49,S
WXT,20080810091955.824,S
WXT,20080810093303.0,S
WXT,20080810094827.58,S
WXT,20080810080001.0,P
WXT,20080810085124.55,P
WXT,20080810085128.254,P
WXT,20080810085157.453,P
WXT,20080810085242.69,P
WXT,20080810085253.22,P
WXT,20080810085309.33,P
WXT,20080810085350.902,P
WXT,20080810085402.266,P
WXT,20080810085409.414,P
WXT,20080810085424.93,P
WXT,20080810085439.18,P
WXT,20080810085500.664,P
WXT,20080810085509.58,P
WXT,20080810085513.88,P
WXT,20080810085518.625,P
WXT,20080810085525.17,P
WXT,20080810085528.234,P
WXT,20080810085541.2,P
WXT,20080810085548.55,P
WXT,20080810085601.43,P
WXT,20080810091519.297,P
WXT,20080810091610.49,P
WXT,20080810091651.92,P
WXT,20080810091658.848,P
WXT,20080810091730.195,P
WXT,20080810091952.85,P
WXT,20080810092001.586,P
WXT,20080810092009.15,P
WXT,20080810093303.0,P
WXT,20080811080001.0,S
WXT,20080811092045.86,S
WXT,20080811080001.0,S
WXT,20080811093600.008,S
WXT,20080811080001.0,P
WXT,20080811093600.047,P
WXT,20080812080001.0,S
WXT,20080812080001.0,S
WXT,20080812080001.0,P
WXT,20080813080001.0,S
WXT,20080813085239.5,S
WXT,20080813095346.594,S
WXT,20080813095512.86,S
WXT,20080813095629.156,S
WXT,20080813095704.027,S
WXT,20080813080001.0,S
WXT,20080813093600.117,S
WXT,20080813095439.24,S
WXT,20080813095452.195,S
WXT,20080813095625.39,S
WXT,20080813080001.0,P
WXT,20080813085239.5,P
WXT,20080813095412.445,P
WXT,20080813095419.785,P
WXT,20080813095457.36,P
WXT,20080813095458.535,P
WXT,20080813095501.76,P
WXT,20080813095506.082,P
WXT,20080813095513.88,P
WXT,20080814080001.0,S
WXT,20080814093600.33,S
WXT,20080814080001.0,S
WXT,20080814090400.2,S
WXT,20080814080001.0,P
WXT,20080814093600.223,P
WXT,20080815080001.0,S
WXT,20080815090442.723,S
WXT,20080815090644.598,S
WXT,20080815092326.6,S
WXT,20080815080001.0,S
WXT,20080815090344.758,S
WXT,20080815090420.76,S
WXT,20080815090535.72,S
WXT,20080815092326.6,S
WXT,20080815080001.0,P
WXT,20080815090330.203,P
WXT,20080815090537.926,P
WXT,20080815090612.98,P
WXT,20080815090627.508,P
WXT,20080815090643.766,P
WXT,20080815090643.773,P
WXT,20080815090643.78,P
WXT,20080815090700.625,P
WXT,20080815093600.08,P
WXT,20080816080001.0,S
WXT,20080816082609.15,S
WXT,20080816101046.81,S
WXT,20080816101140.55,S
WXT,20080816101258.406,S
WXT,20080816080001.0,S
WXT,20080816082559.254,S
WXT,20080816082626.777,S
WXT,20080816082643.773,S
WXT,20080816082805.8,S
WXT,20080816082834.273,S
WXT,20080816101151.367,S
WXT,20080816080001.0,P
WXT,20080816082534.113,P
WXT,20080817080001.0,S
WXT,20080817082614.465,S
WXT,20080817093600.355,S
WXT,20080817094030.1,S
WXT,20080817094132.66,S
WXT,20080817094132.664,S
WXT,20080817100600.418,S
WXT,20080817100637.527,S
WXT,20080817100659.18,S
WXT,20080817100743.4,S
WXT,20080817100932.17,S
WXT,20080817080001.0,S
WXT,20080817093600.25,S
WXT,20080817100629.598,S
WXT,20080817100709.234,S
WXT,20080817080001.0,P
WXT,20080817085555.8,P
WXT,20080817100634.562,P
WXT,20080817100636.21,P
WXT,20080817100638.78,P
WXT,20080817100640.387,P
WXT,20080817100712.13,P
WXT,20080818080001.0,S
WXT,20080818085819.68,S
WXT,20080818090638.6,S
WXT,20080818080001.0,S
WXT,20080818081322.785,S
WXT,20080818090638.6,S
WXT,20080818080001.0,P
WXT,20080818093600.336,P
WXT,20080819080001.0,S
WXT,20080819083620.484,S
WXT,20080819084526.8,S
WXT,20080819084815.1,S
WXT,20080819094247.277,S
WXT,20080819094346.387,S
WXT,20080819094507.355,S
WXT,20080819094747.52,S
WXT,20080819101103.453,S
WXT,20080819080001.0,S
WXT,20080819084526.8,S
WXT,20080819084815.1,S
WXT,20080819094204.445,S
WXT,20080819094210.684,S
WXT,20080819094312.203,S
WXT,20080819094312.23,S
WXT,20080819094405.83,S
WXT,20080819094407.594,S
WXT,20080819094421.46,S
WXT,20080819094429.43,S
WXT,20080819094431.086,S
WXT,20080819094435.086,S
WXT,20080819094440.32,S
WXT,20080819094450.957,S
WXT,20080819094452.78,S
WXT,20080819094515.72,S
WXT,20080819094522.81,S
WXT,20080819094535.12,S
WXT,20080819080001.0,P
WXT,20080819084314.566,P
WXT,20080819084620.496,P
WXT,20080819094346.17,P
WXT,20080819094407.418,P
WXT,20080819094409.312,P
WXT,20080819094411.586,P
WXT,20080819094436.18,P
WXT,20080819094439.76,P
WXT,20080821000002.58,S
WXT,20080821000002.38,P
WXT,20080821000004.84,S
WXT,20080821080001.0,S
WXT,20080821083938.457,S
WXT,20080821090756.887,S
WXT,20080821091502.03,S
WXT,20080821091917.85,S
WXT,20080821092000.96,S
WXT,20080821092345.05,S
WXT,20080821093712.664,S
WXT,20080821093722.367,S
WXT,20080821093747.74,S
WXT,20080821093955.965,S
WXT,20080821100351.758,S
WXT,20080821101559.19,S
WXT,20080821101907.23,S
WXT,20080821102301.418,S
WXT,20080821080001.0,S
WXT,20080821083938.613,S
WXT,20080821090757.105,S
WXT,20080821091639.043,S
WXT,20080821091710.94,S
WXT,20080821091717.46,S
WXT,20080821091723.066,S
WXT,20080821091827.297,S
WXT,20080821091951.168,S
WXT,20080821092244.85,S
WXT,20080821092345.074,S
WXT,20080821093812.184,S
WXT,20080821093956.055,S
WXT,20080821100351.87,S
WXT,20080821080001.0,P
WXT,20080821080418.36,P
WXT,20080821083938.402,P
WXT,20080821090757.1,P
WXT,20080821091546.305,P
WXT,20080821091709.477,P
WXT,20080821091720.242,P
WXT,20080821091753.305,P
WXT,20080821091759.34,P
WXT,20080821091815.902,P
WXT,20080821091822.555,P
WXT,20080821091855.277,P
WXT,20080821091916.043,P
WXT,20080821091945.613,P
WXT,20080821092344.992,P
WXT,20080821093956.316,P
WXT,20080821100351.906,P
WXT,20080822080001.0,S
WXT,20080822081049.62,S
WXT,20080822082753.355,S
WXT,20080822083135.88,S
WXT,20080822084302.883,S
WXT,20080822084845.55,S
WXT,20080822084937.76,S
WXT,20080822085539.715,S
WXT,20080822093600.242,S
WXT,20080822094421.42,S
WXT,20080822094654.453,S
WXT,20080822094655.65,S
WXT,20080822080001.0,S
WXT,20080822082753.5,S
WXT,20080822083135.98,S
WXT,20080822083253.92,S
WXT,20080822084303.02,S
WXT,20080822084938.367,S
WXT,20080822093600.3,S
WXT,20080822080001.0,P
WXT,20080822080338.652,P
WXT,20080822081056.848,P
WXT,20080822083107.6,P
WXT,20080822083928.188,P
WXT,20080822091138.8,P
WXT,20080823080001.0,S
WXT,20080823090346.402,S
WXT,20080823080001.0,S
WXT,20080823084810.906,S
WXT,20080823080001.0,P
WXT,20080823090346.566,P
WXT,20080825000001.54,P
WXT,20080825000002.9,S
WXT,20080825000003.43,S
WXT,20080825080001.0,S
WXT,20080825081854.137,S
WXT,20080825081936.285,S
WXT,20080825081938.918,S
WXT,20080825082218.074,S
WXT,20080825082234.344,S
WXT,20080825082234.355,S
WXT,20080825082235.72,S
WXT,20080825082318.016,S
WXT,20080825093600.18,S
WXT,20080825093621.586,S
WXT,20080825093633.867,S
WXT,20080825093715.32,S
WXT,20080825080001.0,P
WXT,20080825081802.156,P
WXT,20080825081818.895,P
WXT,20080825081951.703,P
WXT,20080825081958.066,P
WXT,20080825082002.934,P
WXT,20080825082007.613,P
WXT,20080825082018.484,P
WXT,20080825082207.92,P
WXT,20080825092219.906,P
WXT,20080825092304.97,P
WXT,20080825092323.824,P
WXT,20080825092415.137,P
WXT,20080825092418.305,P
WXT,20080825092436.902,P
WXT,20080825092503.02,P
WXT,20080825092516.594,P
WXT,20080825092528.105,P
WXT,20080825092531.848,P
WXT,20080825092554.105,P
WXT,20080825092559.637,P
WXT,20080825092627.566,P
WXT,20080825092742.387,P
WXT,20080825092748.98,P
WXT,20080825092750.88,P
WXT,20080825092756.695,P
WXT,20080825092758.156,P
WXT,20080825092803.31,P
WXT,20080825092811.348,P
WXT,20080825092821.59,P
WXT,20080825092823.16,P
WXT,20080825092828.066,P
WXT,20080825092831.86,P
WXT,20080825092831.87,P
WXT,20080825092839.863,P
WXT,20080825092849.535,P
WXT,20080825092903.855,P
WXT,20080825092909.695,P
WXT,20080825092912.016,P
WXT,20080825092913.535,P
WXT,20080825092923.09,P
WXT,20080825092934.63,P
WXT,20080825092958.45,P
WXT,20080825093042.25,P
WXT,20080826000002.65,S
WXT,20080826000037.17,S
WXT,20080826000157.57,S
WXT,20080826000157.58,S
WXT,20080826000157.586,S
WXT,20080826000215.457,S
WXT,20080826000250.32,S
WXT,20080826000434.12,S
WXT,20080826002040.254,S
WXT,20080826080001.0,S
WXT,20080826082129.406,S
WXT,20080826082141.4,S
WXT,20080826082311.164,S
WXT,20080826082749.14,S
WXT,20080826084629.5,S
WXT,20080826100930.137,S
WXT,20080826080001.0,S
WXT,20080826081531.4,S
WXT,20080826081533.48,S
WXT,20080826082116.125,S
WXT,20080826082155.34,S
WXT,20080826084629.5,S
WXT,20080826080001.0,P
WXT,20080826082145.57,P
WXT,20080826082151.414,P
WXT,20080826082157.062,P
WXT,20080826093600.258,P
WXT,20080828000002.96,S
WXT,20080828003729.09,S
WXT,20080828003735.27,S
WXT,20080828003816.035,S
WXT,20080828003829.258,S
WXT,20080828003834.86,S
WXT,20080828003855.562,S
WXT,20080828003912.395,S
WXT,20080828003948.47,S
WXT,20080828003956.17,S
WXT,20080828004017.234,S
WXT,20080828004024.066,S
WXT,20080828004039.797,S
WXT,20080828004131.336,S
WXT,20080828004156.44,S
WXT,20080828000003.03,S
WXT,20080828003058.664,S
WXT,20080828003102.19,S
WXT,20080828003127.98,S
WXT,20080828003747.97,S
WXT,20080828003800.957,S
WXT,20080828003913.33,S
WXT,20080828003926.707,S
WXT,20080828004013.43,S
WXT,20080828000004.2,P
WXT,20080828003848.195,P
WXT,20080828003856.566,P
WXT,20080828003907.02,P
WXT,20080828080001.0,S
WXT,20080828090524.418,S
WXT,20080828091949.87,S
WXT,20080828092033.57,S
WXT,20080828092135.277,S
WXT,20080828092229.758,S
WXT,20080828092308.29,S
WXT,20080828092326.18,S
WXT,20080828093723.043,S
WXT,20080828093806.023,S
WXT,20080828093924.86,S
WXT,20080828093948.516,S
WXT,20080828094008.145,S
WXT,20080828094008.156,S
WXT,20080828094014.06,S
WXT,20080828094037.816,S
WXT,20080828094250.848,S
WXT,20080828094340.54,S
WXT,20080828094456.156,S
WXT,20080828080001.0,S
WXT,20080828080444.91,S
WXT,20080828091918.28,S
WXT,20080828091938.094,S
WXT,20080828091945.145,S
WXT,20080828092031.31,S
WXT,20080828092053.21,S
WXT,20080828092107.945,S
WXT,20080828092114.305,S
WXT,20080828092121.684,S
WXT,20080828092135.13,S
WXT,20080828092137.023,S
WXT,20080828092147.04,S
WXT,20080828092148.605,S
WXT,20080828092231.24,S
WXT,20080828092244.75,S
WXT,20080828092316.277,S
WXT,20080828093615.82,S
WXT,20080828093701.016,S
WXT,20080828093807.797,S
WXT,20080828093820.176,S
WXT,20080828093852.64,S
WXT,20080828093948.137,S
WXT,20080828093959.465,S
WXT,20080828094018.598,S
WXT,20080828094040.633,S
WXT,20080828094042.17,S
WXT,20080828094059.86,S
WXT,20080828094145.188,S
WXT,20080828094202.324,S
WXT,20080828080001.0,P
WXT,20080828092049.89,P
WXT,20080828092059.53,P
WXT,20080828092108.305,P
WXT,20080828092113.332,P
WXT,20080828092125.883,P
WXT,20080828092129.293,P
WXT,20080828092155.24,P
WXT,20080828092204.145,P
WXT,20080828092222.406,P
WXT,20080828092223.887,P
WXT,20080828093855.49,P
WXT,20080828093857.594,P
WXT,20080828093911.81,P
WXT,20080828093913.426,P
WXT,20080828093919.344,P
WXT,20080828093924.47,P
WXT,20080828093943.562,P
WXT,20080828094007.043,P
WXT,20080829080001.0,S
WXT,20080829085928.555,S
WXT,20080829080001.0,S
WXT,20080829080001.0,P
WXT,20080830080001.0,S
WXT,20080830084419.324,S
WXT,20080830084421.63,S
WXT,20080830085312.64,S
WXT,20080830085331.613,S
WXT,20080830085350.652,S
WXT,20080830085517.98,S
WXT,20080830085520.297,S
WXT,20080830085707.723,S
WXT,20080830091340.85,S
WXT,20080830091412.266,S
WXT,20080830080001.0,S
WXT,20080830084410.37,S
WXT,20080830084413.992,S
WXT,20080830084418.707,S
WXT,20080830084514.723,S
WXT,20080830084519.57,S
WXT,20080830084522.387,S
WXT,20080830084530.266,S
WXT,20080830084549.055,S
WXT,20080830084552.004,S
WXT,20080830084552.004,S
WXT,20080830084656.375,S
WXT,20080830085353.695,S
WXT,20080830085438.445,S
WXT,20080830085502.688,S
WXT,20080830085506.918,S
WXT,20080830085534.867,S
WXT,20080830085709.855,S
